Date,Open,High,Low,Close,Adj Close,Volume
2023-10-20,1170.000000,1176.000000,1148.400024,1170.699951,1137.146240,2962470
2023-10-23,1164.099976,1170.949951,1151.550049,1155.949951,1122.819092,1203959
2023-10-25,1162.000000,1165.900024,1136.500000,1142.150024,1109.414673,1555285
2023-10-26,1100.050049,1120.000000,1098.150024,1115.449951,1083.479858,7099401
2023-10-27,1119.949951,1125.949951,1114.050049,1120.550049,1088.433716,1382498
2023-10-30,1120.550049,1138.900024,1115.500000,1126.900024,1094.601807,2255915
2023-10-31,1126.900024,1137.150024,1115.550049,1133.150024,1100.672607,1194765
2023-11-01,1130.949951,1138.000000,1119.949951,1125.099976,1092.853271,1288497
2023-11-02,1125.000000,1130.000000,1113.800049,1115.500000,1095.209595,2493118
2023-11-03,1124.000000,1136.000000,1116.000000,1133.099976,1112.489502,1108121
2023-11-06,1137.500000,1144.800049,1134.349976,1142.150024,1121.374878,572330
2023-11-07,1142.000000,1150.300049,1136.550049,1149.000000,1128.100220,902481
2023-11-08,1151.750000,1152.849976,1137.050049,1139.150024,1118.429443,806162
2023-11-09,1140.000000,1141.000000,1117.199951,1123.949951,1103.505859,6042108
2023-11-10,1122.000000,1139.750000,1121.500000,1138.150024,1117.447632,706806
2023-11-13,1140.599976,1142.150024,1128.000000,1131.349976,1110.771240,435537
2023-11-15,1145.000000,1178.849976,1143.500000,1173.750000,1152.400146,2816201
2023-11-16,1175.000000,1214.949951,1167.400024,1207.199951,1185.241577,2294942
2023-11-17,1212.199951,1213.949951,1198.000000,1202.750000,1180.872559,1176628
2023-11-20,1204.900024,1222.500000,1202.750000,1211.800049,1189.758057,1077366
2023-11-21,1219.949951,1221.150024,1200.400024,1204.500000,1182.590820,1129326
2023-11-22,1205.000000,1218.000000,1204.000000,1215.400024,1193.292480,750622
2023-11-23,1215.000000,1220.900024,1206.949951,1210.900024,1188.874390,651637
2023-11-24,1212.050049,1214.949951,1195.099976,1197.849976,1176.061646,884921
2023-11-28,1195.099976,1209.000000,1186.000000,1202.400024,1180.528931,910795
2023-11-29,1207.000000,1234.599976,1206.650024,1221.699951,1199.477905,1898448
2023-11-30,1222.000000,1228.300049,1208.699951,1220.949951,1198.741455,2978406
2023-12-01,1226.800049,1226.800049,1211.550049,1220.550049,1198.348877,1017856
2023-12-04,1238.000000,1249.199951,1218.000000,1223.900024,1201.637939,1581599
2023-12-05,1224.000000,1226.250000,1208.849976,1220.599976,1198.397827,1499843
2023-12-06,1223.000000,1247.000000,1218.650024,1225.199951,1202.914185,2637916
2023-12-07,1226.000000,1231.000000,1220.099976,1223.250000,1200.999756,1076885
2023-12-08,1230.000000,1237.949951,1217.250000,1225.300049,1203.012451,2642571
2023-12-11,1231.000000,1240.500000,1225.300049,1233.300049,1210.866943,1558876
2023-12-12,1237.949951,1245.000000,1218.650024,1226.150024,1203.846924,1114846
2023-12-13,1226.000000,1233.949951,1197.050049,1216.099976,1193.979736,3025706
2023-12-14,1235.000000,1269.800049,1230.150024,1264.699951,1241.695679,5287733
2023-12-15,1270.000000,1324.800049,1262.500000,1306.099976,1282.342651,5900381
2023-12-18,1305.000000,1333.050049,1286.449951,1291.750000,1268.253784,2671348
2023-12-19,1300.000000,1300.949951,1269.199951,1281.449951,1258.140991,1717860
2023-12-20,1291.000000,1314.000000,1238.199951,1248.599976,1225.888550,2860865
2023-12-21,1232.000000,1258.550049,1226.000000,1250.099976,1227.361328,3337533
2023-12-22,1260.000000,1280.900024,1242.500000,1275.150024,1251.955688,2297352
2023-12-26,1275.000000,1288.750000,1260.550049,1282.000000,1258.681030,1720830
2023-12-27,1287.900024,1291.500000,1267.250000,1280.150024,1256.864746,1584695
2023-12-28,1285.000000,1289.000000,1270.550049,1285.949951,1262.559204,2284964
2023-12-29,1285.949951,1291.949951,1268.099976,1272.650024,1249.501221,1187193
2024-01-01,1273.000000,1303.800049,1265.250000,1297.150024,1273.555542,1776828
2024-01-02,1298.000000,1299.099976,1272.849976,1278.099976,1254.851929,1615064
2024-01-03,1265.000000,1274.000000,1240.000000,1244.199951,1221.568604,2231707
2024-01-04,1250.099976,1254.699951,1231.699951,1247.500000,1224.808594,3355191
2024-01-05,1254.900024,1271.849976,1245.550049,1248.300049,1225.594116,1756868
2024-01-08,1250.199951,1254.250000,1221.400024,1228.949951,1206.595947,1320667
2024-01-09,1240.550049,1251.199951,1232.599976,1235.650024,1213.174194,994439
2024-01-10,1236.500000,1246.449951,1228.300049,1240.900024,1218.328735,808638
2024-01-11,1240.900024,1261.800049,1240.900024,1249.400024,1226.674072,930492
2024-01-12,1271.800049,1311.750000,1267.000000,1308.050049,1284.257324,5023455
2024-01-15,1335.000000,1401.500000,1333.849976,1337.650024,1313.318848,6012767
2024-01-16,1330.099976,1332.199951,1310.500000,1320.400024,1296.382568,1883106
2024-01-17,1306.000000,1334.500000,1305.250000,1326.750000,1302.617065,2313059
2024-01-18,1326.699951,1369.500000,1306.000000,1355.150024,1330.500488,4533782
2024-01-19,1373.900024,1397.849976,1355.000000,1389.900024,1364.618408,4463826
2024-01-23,1396.500000,1416.300049,1356.750000,1366.650024,1341.791382,2683661
2024-01-24,1372.949951,1410.500000,1365.550049,1407.949951,1382.340088,2008135
2024-01-25,1348.000000,1356.349976,1312.050049,1322.050049,1298.002686,8424862
2024-01-29,1338.000000,1338.000000,1311.000000,1314.349976,1290.442627,2495791
2024-01-30,1323.949951,1340.949951,1315.000000,1317.849976,1293.878906,2293154
2024-01-31,1318.099976,1336.000000,1312.300049,1333.650024,1309.391602,1798462
2024-02-01,1330.000000,1336.349976,1309.750000,1312.500000,1288.626343,2286420
2024-02-02,1323.500000,1354.000000,1323.050049,1338.099976,1313.760620,1838847
2024-02-05,1345.800049,1353.099976,1328.000000,1332.750000,1308.507935,953919
2024-02-06,1330.000000,1362.400024,1328.099976,1351.050049,1326.475098,2713529
2024-02-07,1351.500000,1358.699951,1314.050049,1318.000000,1294.026245,2004588
2024-02-08,1326.000000,1329.650024,1302.000000,1309.250000,1285.435425,2308756
2024-02-09,1317.000000,1321.449951,1305.949951,1311.050049,1287.202759,1085349
2024-02-12,1318.400024,1331.000000,1311.099976,1318.800049,1294.811768,1149683
2024-02-13,1321.949951,1334.800049,1300.000000,1328.449951,1304.286133,1127361
2024-02-14,1310.000000,1319.949951,1282.650024,1292.900024,1269.382813,3426103
2024-02-15,1304.699951,1308.000000,1291.550049,1300.349976,1276.697266,1703763
2024-02-16,1305.099976,1309.199951,1298.000000,1302.550049,1278.857300,1994659
2024-02-19,1302.949951,1318.000000,1287.449951,1310.000000,1286.171753,1496111
2024-02-20,1310.000000,1323.650024,1302.000000,1320.550049,1296.529907,2113200
2024-02-21,1320.000000,1325.000000,1292.199951,1296.599976,1273.015503,1769508
2024-02-22,1307.000000,1330.500000,1299.349976,1328.099976,1303.942505,2201424
2024-02-23,1338.900024,1342.550049,1316.300049,1322.250000,1298.198975,1660506
2024-02-26,1322.250000,1324.900024,1295.000000,1298.250000,1274.635498,1196507
2024-02-27,1295.000000,1305.050049,1283.699951,1296.050049,1272.475586,1488661
2024-02-28,1302.000000,1306.050049,1271.000000,1285.849976,1262.461060,1289779
2024-02-29,1280.000000,1285.199951,1264.250000,1273.849976,1250.679321,2251498
2024-03-01,1287.000000,1287.000000,1268.000000,1271.800049,1248.666626,1560034
2024-03-04,1275.599976,1285.500000,1270.099976,1280.050049,1256.766602,1843831
2024-03-05,1274.900024,1279.900024,1259.099976,1272.500000,1249.353882,1420379
2024-03-06,1267.500000,1274.349976,1250.099976,1271.000000,1247.881104,2064350
2024-03-07,1275.000000,1293.099976,1265.550049,1288.150024,1264.719238,2073691
2024-03-11,1288.150024,1296.300049,1275.500000,1289.000000,1265.553711,1577732
2024-03-12,1295.000000,1307.650024,1277.699951,1292.300049,1268.793823,1963068
2024-03-13,1292.300049,1299.400024,1266.300049,1277.199951,1253.968384,2001399
2024-03-14,1272.000000,1297.449951,1258.050049,1293.349976,1269.824585,2129097
2024-03-15,1293.000000,1293.000000,1268.500000,1282.199951,1258.877441,2499025
2024-03-18,1282.000000,1287.449951,1268.050049,1272.650024,1249.501221,630807
2024-03-19,1270.000000,1272.650024,1248.900024,1252.250000,1229.472168,1243420
2024-03-20,1252.000000,1272.000000,1247.000000,1264.300049,1241.303101,1139621
2024-03-21,1275.000000,1287.449951,1270.650024,1282.750000,1259.417480,1420041
2024-03-22,1258.500000,1279.900024,1236.099976,1262.650024,1239.683105,2990908
2024-03-26,1262.250000,1271.599976,1251.000000,1254.349976,1231.533936,2144358
2024-03-27,1258.000000,1263.150024,1246.550049,1253.800049,1230.994019,2128854
2024-03-28,1260.000000,1264.949951,1242.000000,1248.099976,1225.397705,2436133
2024-04-01,1252.099976,1261.150024,1242.000000,1244.550049,1221.912354,1397037
2024-04-02,1244.000000,1251.949951,1235.099976,1236.800049,1214.303345,1320357
2024-04-03,1240.000000,1263.000000,1240.000000,1255.150024,1232.319458,1819093
2024-04-04,1260.000000,1289.000000,1246.900024,1279.250000,1255.981079,2460669
2024-04-05,1275.000000,1275.949951,1260.199951,1263.400024,1240.419434,1184658
2024-04-08,1270.000000,1270.000000,1256.099976,1265.150024,1242.137573,686932
2024-04-09,1265.099976,1281.000000,1242.750000,1251.400024,1228.637695,1198161
2024-04-10,1260.449951,1273.449951,1252.000000,1266.300049,1243.266724,1994380
2024-04-12,1264.949951,1269.750000,1238.000000,1242.099976,1219.506836,2887322
2024-04-15,1235.000000,1240.650024,1211.000000,1218.750000,1196.581543,2153147
2024-04-16,1205.000000,1213.150024,1191.000000,1195.800049,1174.049072,2085459
2024-04-18,1199.550049,1207.849976,1176.050049,1179.650024,1158.192749,3242357
2024-04-19,1163.050049,1204.849976,1162.949951,1193.650024,1171.938110,2572144
2024-04-22,1196.099976,1216.699951,1195.099976,1208.050049,1186.076294,1364143
2024-04-23,1218.000000,1218.000000,1198.800049,1200.250000,1178.418091,1460983
2024-04-24,1207.949951,1207.949951,1181.500000,1185.699951,1164.132690,1375843
2024-04-25,1185.000000,1193.550049,1172.800049,1190.300049,1168.649048,3357065
2024-04-26,1250.000000,1347.000000,1241.000000,1278.750000,1255.490234,20431926
2024-04-29,1290.000000,1311.000000,1285.000000,1288.300049,1264.866577,4120529
2024-04-30,1288.300049,1291.099976,1260.050049,1263.500000,1240.517578,2613213
2024-05-02,1263.199951,1274.349976,1253.500000,1266.900024,1243.855713,2124221
2024-05-03,1270.000000,1272.000000,1243.050049,1250.449951,1227.704956,2322455
2024-05-06,1258.000000,1265.699951,1245.099976,1262.250000,1239.290283,1363667
2024-05-07,1268.000000,1294.800049,1256.900024,1292.449951,1268.940918,2350444
2024-05-08,1294.000000,1300.000000,1280.349976,1287.000000,1263.590088,1332284
2024-05-09,1282.000000,1285.900024,1261.400024,1269.099976,1246.015747,2420777
2024-05-10,1266.000000,1273.199951,1248.250000,1264.400024,1241.401245,1322206
2024-05-13,1264.400024,1266.349976,1250.050049,1262.050049,1239.093994,593453
2024-05-14,1263.949951,1284.000000,1254.099976,1275.500000,1252.299316,1386032
2024-05-15,1275.000000,1282.949951,1265.000000,1274.500000,1251.317505,1008105
2024-05-16,1287.000000,1312.599976,1281.300049,1307.949951,1284.159058,4868225
2024-05-17,1309.099976,1320.000000,1297.800049,1305.400024,1281.655518,1925387
2024-05-21,1307.000000,1327.000000,1304.099976,1323.900024,1299.818970,1453689
2024-05-22,1330.000000,1335.400024,1311.050049,1330.400024,1306.200684,1411627
2024-05-23,1336.000000,1343.949951,1325.099976,1337.500000,1313.171509,1440740
2024-05-24,1337.500000,1345.000000,1318.000000,1321.750000,1297.708008,1288301
2024-05-27,1323.000000,1342.800049,1318.250000,1329.699951,1305.513428,980450
2024-05-28,1329.000000,1330.349976,1311.300049,1315.099976,1291.178955,1608944
2024-05-29,1314.000000,1314.000000,1284.099976,1286.449951,1263.050049,1405567
2024-05-30,1280.050049,1287.750000,1235.349976,1240.849976,1218.279541,2610479
2024-05-31,1245.949951,1255.250000,1224.050049,1228.449951,1206.105103,4649449
2024-06-03,1255.000000,1261.800049,1236.550049,1245.349976,1222.697754,1091287
2024-06-04,1245.349976,1253.699951,1193.650024,1239.300049,1216.757813,2471911
2024-06-05,1260.000000,1284.949951,1236.750000,1266.900024,1243.855713,2709585
2024-06-06,1285.000000,1323.599976,1274.199951,1317.449951,1293.486206,3205121
2024-06-07,1330.000000,1381.000000,1327.000000,1377.599976,1352.542114,5790599
2024-06-10,1377.599976,1378.000000,1335.150024,1340.349976,1315.969727,2532308
2024-06-11,1348.900024,1359.849976,1341.150024,1349.449951,1324.904175,1465705
2024-06-12,1364.800049,1381.000000,1357.150024,1370.599976,1345.669434,2786009
2024-06-13,1380.000000,1396.849976,1375.349976,1388.949951,1363.685669,1953367
2024-06-14,1395.000000,1395.750000,1364.099976,1371.449951,1346.504028,1733356
2024-06-18,1380.449951,1391.449951,1370.150024,1371.349976,1346.405762,950760
2024-06-19,1377.000000,1386.949951,1361.000000,1381.150024,1356.027588,1313197
2024-06-20,1386.000000,1399.000000,1371.449951,1393.099976,1367.760254,1987190
2024-06-21,1408.000000,1440.300049,1386.050049,1399.800049,1374.338379,6836535
2024-06-24,1390.000000,1409.000000,1381.000000,1401.699951,1376.203735,1111433
2024-06-25,1398.800049,1432.000000,1394.750000,1427.750000,1401.779907,2201375
2024-06-26,1432.800049,1434.800049,1410.000000,1413.050049,1387.347412,1565878
2024-06-27,1404.349976,1443.800049,1392.000000,1432.250000,1406.198120,4286657
2024-06-28,1441.000000,1453.000000,1426.650024,1430.349976,1404.332642,2222285
2024-07-01,1430.349976,1478.500000,1424.150024,1472.099976,1445.323242,3837301
2024-07-02,1480.000000,1498.000000,1470.000000,1472.150024,1445.372314,2092643
2024-07-03,1479.949951,1485.000000,1461.000000,1479.800049,1452.883301,896602
2024-07-04,1482.000000,1492.000000,1453.300049,1459.150024,1432.608887,1322999
2024-07-05,1467.000000,1470.000000,1449.949951,1461.349976,1434.768799,1334838
2024-07-08,1461.349976,1478.949951,1460.150024,1467.599976,1440.905029,807698
2024-07-09,1466.000000,1469.400024,1455.000000,1465.750000,1439.088745,1049695
2024-07-10,1472.099976,1472.800049,1441.500000,1463.349976,1436.732422,802718
2024-07-11,1476.000000,1476.000000,1441.250000,1460.599976,1434.032349,1408434
2024-07-12,1475.000000,1511.800049,1461.050049,1505.050049,1477.673950,4372156
2024-07-15,1520.099976,1527.500000,1492.000000,1499.050049,1471.783081,2374623
2024-07-16,1503.349976,1519.000000,1489.099976,1516.199951,1488.621094,1794159
2024-07-18,1507.000000,1545.699951,1505.000000,1539.349976,1511.349976,2752497
2024-07-19,1538.000000,1539.949951,1486.500000,1491.400024,1491.400024,2504915
2024-07-22,1479.949951,1505.849976,1476.099976,1495.550049,1495.550049,2225781
2024-07-23,1491.000000,1502.699951,1460.000000,1493.400024,1493.400024,1640492
2024-07-24,1493.400024,1540.000000,1473.400024,1533.300049,1533.300049,2561617
2024-07-25,1525.000000,1547.550049,1504.900024,1530.000000,1530.000000,3283912
2024-07-26,1530.000000,1544.650024,1444.250000,1541.150024,1541.150024,7133745
2024-07-29,1545.650024,1554.699951,1510.050049,1525.349976,1525.349976,1755979
2024-07-30,1520.000000,1551.949951,1520.000000,1538.050049,1538.050049,1622543
2024-07-31,1538.000000,1561.750000,1535.000000,1554.400024,1554.400024,2398955
2024-08-01,1554.400024,1569.000000,1537.599976,1544.449951,1544.449951,1315921
2024-08-02,1525.500000,1533.550049,1502.300049,1507.699951,1507.699951,2894949
2024-08-05,1470.000000,1484.250000,1426.750000,1456.349976,1456.349976,2186582
2024-08-06,1465.500000,1503.000000,1465.500000,1483.400024,1483.400024,1665788
2024-08-07,1500.800049,1515.250000,1471.000000,1473.650024,1473.650024,3002937
2024-08-08,1470.000000,1488.150024,1462.000000,1466.449951,1466.449951,2333194
2024-08-09,1484.949951,1509.250000,1480.550049,1506.699951,1506.699951,1521252
2024-08-12,1506.699951,1524.500000,1489.400024,1512.500000,1512.500000,1809860
2024-08-13,1508.300049,1523.650024,1495.150024,1503.400024,1503.400024,580901
2024-08-14,1512.000000,1529.449951,1505.000000,1524.400024,1524.400024,2833790
2024-08-16,1558.400024,1589.000000,1531.300049,1585.300049,1585.300049,3224481
2024-08-19,1587.849976,1602.699951,1575.849976,1594.650024,1594.650024,1640333
